,LABEL,COMMENT,comclean,cleaned,sen_len1,sen_len2,sen_len3,tokens
5725,EP,Niti= national institution for transforming india,Niti national institution for transforming india,Niti national institution for transforming india,49,48,48,"['niti', 'national', 'institution', 'for', 'transforming', 'india']"
5728,EP,Thank u sir,Thank u sir,Thank u sir,11,11,11,"['thank', 'u', 'sir']"
5732,EP,Thanks sir,Thanks sir,Thanks sir,10,10,10,"['thanks', 'sir']"
5733,EP,Good,Good,Good,4,4,4,['good']
5737,EP,Nantional institution for transforming India,Nantional institution for transforming India,Nantional institution for transforming India,44,44,44,"['nantional', 'institution', 'for', 'transforming', 'india']"
5739,EP,Good,Good,Good,4,4,4,['good']
5741,EP,Best sar,Best sar,Best sar,8,8,8,"['best', 'sar']"
5742,EP,Mcmahonline bw ind andchina ,Mcmahonline bw ind andchina ,Mcmahonline bw ind andchina ,28,28,28,"['mcmahonline', 'bw', 'ind', 'andchina', '']"
5743,EP, Redcliffeline bw ind and Bangladesh , Redcliffeline bw ind and Bangladesh , Redcliffeline bw ind and Bangladesh ,37,37,37,"['', 'redcliffeline', 'bw', 'ind', 'and', 'bangladesh', '']"
5744,EP, Durand line bw ind and pakistan, Durand line bw ind and pakistan, Durand line bw ind and pakistan,32,32,32,"['', 'durand', 'line', 'bw', 'ind', 'and', 'pakistan']"
5748,EP,Good morning sir,Good morning sir,Good morning sir,16,16,16,"['good', 'morning', 'sir']"
5753,EP,Phul dei utsav- in uttarakhand,Phul dei utsav in uttarakhand,Phul dei utsav in uttarakhand,30,29,29,"['phul', 'dei', 'utsav', 'in', 'uttarakhand']"
5757,EP,"Sir, phool dei festival is celebrated in Uttarakhand..",Sir phool dei festival is celebrated in Uttarakhand,Sir phool dei festival is celebrated in Uttarakhand,54,51,51,"['sir', 'phool', 'dei', 'festival', 'is', 'celebrated', 'in', 'uttarakhand']"
5758,EP,Full dei festival utarrakhand sit,Full dei festival utarrakhand sit,Full dei festival utarrakhand sit,33,33,33,"['full', 'dei', 'festival', 'utarrakhand', 'sit']"
5759,EP,"1)  Assam  
 2) 12 
 3) USA 
 4) 10 million dollar 
 5) Yogi Aadityanath","1  Assam  
 2 12 
 3 USA 
 4 10 million dollar 
 5 Yogi Aadityanath","1  Assam  
 2 12 
 3 USA 
 4 10 million dollar 
 5 Yogi Aadityanath",72,67,67,"['1', 'assam', '2', '12', '3', 'usa', '4', '10', 'million', 'dollar', '5', 'yogi', 'aadityanath']"
5761,EP,Aasam 14 c 10 D,Aasam 14 c 10 D,Aasam 14 c 10 D,15,15,15,"['aasam', '14', 'c', '10', 'd']"
5767,EP,"1.b.asam 
 2.C .14 
 3.C America  
 4.b10 
 5.dygiadinath","1basam 
 2C 14 
 3C America  
 4b10 
 5dygiadinath","1basam 
 2C 14 
 3C America  
 4b10 
 5dygiadinath",57,50,50,"['1basam', '2c', '14', '3c', 'america', '4b10', '5dygiadinath']"
5768,EP,"1)Assam 
 2)14 
 3)US 
 4)10 
 5)Yogi ji 
 🙏","1Assam 
 214 
 3US 
 410 
 5Yogi ji 
 🙏","1Assam 
 214 
 3US 
 410 
 5Yogi ji 
 ",44,38,38,"['1assam', '214', '3us', '410', '5yogi', 'ji', '']"
5769,EP,Thank you sir,Thank you sir,Thank you sir,13,13,13,"['thank', 'you', 'sir']"
5773,EP,Thank You Sir,Thank You Sir,Thank You Sir,13,13,13,"['thank', 'you', 'sir']"
5775,EP,Ans  asam  America  10,Ans  asam  America  10,Ans  asam  America  10,22,22,22,"['ans', 'asam', 'america', '10']"
5779,EP,Ok good  sir,Ok good  sir,Ok good  sir,12,12,12,"['ok', 'good', 'sir']"
5780,EP,"1) Aasam 
 2) 14 
 3) America 
 4) 10 
 5) Yogiadityanath","1 Aasam 
 2 14 
 3 America 
 4 10 
 5 Yogiadityanath","1 Aasam 
 2 14 
 3 America 
 4 10 
 5 Yogiadityanath",57,52,52,"['1', 'aasam', '2', '14', '3', 'america', '4', '10', '5', 'yogiadityanath']"
5782,EP,"1b 
 2a 
 3c 
 4b 
 5d","1b 
 2a 
 3c 
 4b 
 5d","1b 
 2a 
 3c 
 4b 
 5d",22,22,22,"['1b', '2a', '3c', '4b', '5d']"
5783,EP,Thanks sir,Thanks sir,Thanks sir,10,10,10,"['thanks', 'sir']"
5784,EP,1. B    2. C     3.  C    4 B. 5. D,1 B    2 C     3  C    4 B 5 D,1 B    2 C     3  C    4 B 5 D,35,30,30,"['1', 'b', '2', 'c', '3', 'c', '4', 'b', '5', 'd']"
5786,EP,"1.B 
 2.C 
 3.C 
 4.10 
 5.D","1B 
 2C 
 3C 
 410 
 5D","1B 
 2C 
 3C 
 410 
 5D",28,23,23,"['1b', '2c', '3c', '410', '5d']"
5787,EP,Fuldehi Utrakhand sir not Chatishgadh,Fuldehi Utrakhand sir not Chatishgadh,Fuldehi Utrakhand sir not Chatishgadh,37,37,37,"['fuldehi', 'utrakhand', 'sir', 'not', 'chatishgadh']"
5788,EP,"1.assam 
 2.10 
 10  
 America 
 Yogi Aditya nath","1assam 
 210 
 10  
 America 
 Yogi Aditya nath","1assam 
 210 
 10  
 America 
 Yogi Aditya nath",49,47,47,"['1assam', '210', '10', 'america', 'yogi', 'aditya', 'nath']"
5789,EP,"Assam 
 14 
 America 
 10 m 
 Yogi adityanath","Assam 
 14 
 America 
 10 m 
 Yogi adityanath","Assam 
 14 
 America 
 10 m 
 Yogi adityanath",45,45,45,"['assam', '14', 'america', '10', 'm', 'yogi', 'adityanath']"
5791,EP,"1-asam 
 2-14 years 
 3-america 
 4-10 
 5-yogi Adityanath","1asam 
 214 years 
 3america 
 410 
 5yogi Adityanath","1asam 
 214 years 
 3america 
 410 
 5yogi Adityanath",58,53,53,"['1asam', '214', 'years', '3america', '410', '5yogi', 'adityanath']"
5795,EP,@manish sindhi  thnq sir for ans this question 😊,manish sindhi  thnq sir for ans this question 😊,manish sindhi  thnq sir for ans this question ,48,46,46,"['manish', 'sindhi', 'thnq', 'sir', 'for', 'ans', 'this', 'question', '']"
5797,EP,"Ans 1 2  
 Ans 2 14  
 Ans 3 c  
 Ans 4 d  
 Ans 5 Yogi Bapu","Ans 1 2  
 Ans 2 14  
 Ans 3 c  
 Ans 4 d  
 Ans 5 Yogi Bapu","Ans 1 2  
 Ans 2 14  
 Ans 3 c  
 Ans 4 d  
 Ans 5 Yogi Bapu",60,60,60,"['ans', '1', '2', 'ans', '2', '14', 'ans', '3', 'c', 'ans', '4', 'd', 'ans', '5', 'yogi', 'bapu']"
5798,EP,1 b 2 a 3 c 4 b 5 d.,1 b 2 a 3 c 4 b 5 d,1 b 2 a 3 c 4 b 5 d,20,19,19,"['1', 'b', '2', 'a', '3', 'c', '4', 'b', '5', 'd']"
5799,EP,Very nice sir.,Very nice sir,Very nice sir,14,13,13,"['very', 'nice', 'sir']"
5800,EP,"1)aasam 
 2)14 
 3)america 
 4)10 
 5)yogi aaditya nath","1aasam 
 214 
 3america 
 410 
 5yogi aaditya nath","1aasam 
 214 
 3america 
 410 
 5yogi aaditya nath",55,50,50,"['1aasam', '214', '3america', '410', '5yogi', 'aaditya', 'nath']"
5802,EP,Ful dei festival : Uttarakhand,Ful dei festival  Uttarakhand,Ful dei festival  Uttarakhand,30,29,29,"['ful', 'dei', 'festival', 'uttarakhand']"
5805,EP,"1.asam 
 2.14 year 
 3.america 
 4.10 
 5.yogi adityanath.cm.up 
 Gov..aanandi ben patel","1asam 
 214 year 
 3america 
 410 
 5yogi adityanathcmup 
 Govaanandi ben patel","1asam 
 214 year 
 3america 
 410 
 5yogi adityanathcmup 
 Govaanandi ben patel",88,79,79,"['1asam', '214', 'year', '3america', '410', '5yogi', 'adityanathcmup', 'govaanandi', 'ben', 'patel']"
5808,EP, Only one mistake. , Only one mistake , Only one mistake ,19,18,18,"['', 'only', 'one', 'mistake', '']"
5810,EP, It's ok , Its ok , Its ok ,9,8,8,"['', 'its', 'ok', '']"
5811,EP, Very nice., Very nice, Very nice,11,10,10,"['', 'very', 'nice']"
5813,EP,"1. Asham  
 2. 14 
 3. America  
 4. 10 
 5. Yogi adityanath","1 Asham  
 2 14 
 3 America  
 4 10 
 5 Yogi adityanath","1 Asham  
 2 14 
 3 America  
 4 10 
 5 Yogi adityanath",60,55,55,"['1', 'asham', '2', '14', '3', 'america', '4', '10', '5', 'yogi', 'adityanath']"
5814,EP,Phool dei festival celebrated in Uttarakhand,Phool dei festival celebrated in Uttarakhand,Phool dei festival celebrated in Uttarakhand,44,44,44,"['phool', 'dei', 'festival', 'celebrated', 'in', 'uttarakhand']"
5815,EP,Fuldei utsav:uttrakhand,Fuldei utsavuttrakhand,Fuldei utsavuttrakhand,23,22,22,"['fuldei', 'utsavuttrakhand']"
5817,EP,send me daily,send me daily,send me daily,13,13,13,"['send', 'me', 'daily']"
5818,EP,Ansuaya uyki,Ansuaya uyki,Ansuaya uyki,12,12,12,"['ansuaya', 'uyki']"
5819,EP,"1 asam 
 2 14 
 3 USa 
 4 10 
 5 Yogi ji","1 asam 
 2 14 
 3 USa 
 4 10 
 5 Yogi ji","1 asam 
 2 14 
 3 USa 
 4 10 
 5 Yogi ji",40,40,40,"['1', 'asam', '2', '14', '3', 'usa', '4', '10', '5', 'yogi', 'ji']"
5820,EP,"1)AASAM 
 2)14 
 3)AMERICA 
 5)YOGI AADITYNATH","1AASAM 
 214 
 3AMERICA 
 5YOGI AADITYNATH","1AASAM 
 214 
 3AMERICA 
 5YOGI AADITYNATH",46,42,42,"['1aasam', '214', '3america', '5yogi', 'aaditynath']"
5821,EP,"1)aasam 
 2)14  
 3)america 
 4) 
 5)Yogi Aaditya nath","1aasam 
 214  
 3america 
 4 
 5Yogi Aaditya nath","1aasam 
 214  
 3america 
 4 
 5Yogi Aaditya nath",54,49,49,"['1aasam', '214', '3america', '4', '5yogi', 'aaditya', 'nath']"
5822,EP,"Q.1 ashram 
 Q 2 14 
 Q.3 usA 
 Q4 10 
 Q.5 ugi jii","Q1 ashram 
 Q 2 14 
 Q3 usA 
 Q4 10 
 Q5 ugi jii","Q1 ashram 
 Q 2 14 
 Q3 usA 
 Q4 10 
 Q5 ugi jii",51,48,48,"['q1', 'ashram', 'q', '2', '14', 'q3', 'usa', 'q4', '10', 'q5', 'ugi', 'jii']"
5824,EP,Ok sir 🤘🤘🤩,Ok sir 🤘🤘🤩,Ok sir ,10,7,7,"['ok', 'sir', '']"
5825,EP,Ook sir👍,Ook sir👍,Ook sir,8,7,7,"['ook', 'sir']"
5826,EP,It's okkk Sir,Its okkk Sir,Its okkk Sir,13,12,12,"['its', 'okkk', 'sir']"
5827,EP,Ohk sir dnt wry,Ohk sir dnt wry,Ohk sir dnt wry,15,15,15,"['ohk', 'sir', 'dnt', 'wry']"
5830,EP,"1.609 mo  
 2.gandhinagar","1609 mo  
 2gandhinagar","1609 mo  
 2gandhinagar",25,23,23,"['1609', 'mo', '2gandhinagar']"
5832,EP,1.champaner  ,1champaner  ,1champaner  ,13,12,12,"['1champaner', '']"
5834,EP, 3.c-14 (karban 14) , 3c14 karban 14 , 3c14 karban 14 ,20,16,16,"['', '3c14', 'karban', '14', '']"
5835,EP, 4.26 /1/1950 , 426 11950 , 426 11950 ,14,11,11,"['', '426', '11950', '']"
5836,EP, 5.teflon, 5teflon, 5teflon,9,8,8,"['', '5teflon']"
5837,EP,Thanks sir,Thanks sir,Thanks sir,10,10,10,"['thanks', 'sir']"
5838,EP,14 February 1411,14 February 1411,14 February 1411,16,16,16,"['14', 'february', '1411']"
5839,EP,"1,d 
 2_c","1d 
 2c","1d 
 2c",9,7,7,"['1d', '2c']"
5840,EP,1411 ahmedavad,1411 ahmedavad,1411 ahmedavad,14,14,14,"['1411', 'ahmedavad']"
5842,EP,1)609,1609,1609,5,4,4,['1609']
5843,EP,26 feb 1411,26 feb 1411,26 feb 1411,11,11,11,"['26', 'feb', '1411']"
5844,EP,"1.609 
 2. Gandhinagar","1609 
 2 Gandhinagar","1609 
 2 Gandhinagar",22,20,20,"['1609', '2', 'gandhinagar']"
5845,EP,1.himtnagar ,1himtnagar ,1himtnagar ,12,11,11,"['1himtnagar', '']"
5846,EP, 2. Marihakikat from narmada , 2 Marihakikat from narmada , 2 Marihakikat from narmada ,29,28,28,"['', '2', 'marihakikat', 'from', 'narmada', '']"
5847,EP, 3. C_14 ( carbon deting paddhati)  , 3 C14  carbon deting paddhati  , 3 C14  carbon deting paddhati  ,36,32,32,"['', '3', 'c14', 'carbon', 'deting', 'paddhati', '']"
5848,EP, 4. 26/1/1950 , 4 2611950 , 4 2611950 ,14,11,11,"['', '4', '2611950', '']"
5849,EP, 5. Teflon nu pad., 5 Teflon nu pad, 5 Teflon nu pad,18,16,16,"['', '5', 'teflon', 'nu', 'pad']"
5850,EP,Ahmedabad birthday 26/2/1411,Ahmedabad birthday 2621411,Ahmedabad birthday 2621411,28,26,26,"['ahmedabad', 'birthday', '2621411']"
5851,EP,Ahmedabad birthday 26/2/1411,Ahmedabad birthday 2621411,Ahmedabad birthday 2621411,28,26,26,"['ahmedabad', 'birthday', '2621411']"
5852,EP,D. C,D C,D C,4,3,3,"['d', 'c']"
5853,EP,"1 D 
 2 C","1 D 
 2 C","1 D 
 2 C",9,9,9,"['1', 'd', '2', 'c']"
5854,EP,Thank u sir,Thank u sir,Thank u sir,11,11,11,"['thank', 'u', 'sir']"
5855,EP,26 Feb 1411,26 Feb 1411,26 Feb 1411,11,11,11,"['26', 'feb', '1411']"
5856,EP,Gadhinagar,Gadhinagar,Gadhinagar,10,10,10,['gadhinagar']
5857,EP,"1 609 
 2 Gandhinagar","1 609 
 2 Gandhinagar","1 609 
 2 Gandhinagar",21,21,21,"['1', '609', '2', 'gandhinagar']"
5858,EP,"609  
  Gandhinagar","609  
  Gandhinagar","609  
  Gandhinagar",19,19,19,"['609', 'gandhinagar']"
5859,EP,"609, gandhinagar..best current affairs channel...tx",609 gandhinagarbest current affairs channeltx,609 gandhinagarbest current affairs channeltx,51,45,45,"['609', 'gandhinagarbest', 'current', 'affairs', 'channeltx']"
5860,EP,UPI- UNIFIED PAYMENTS INTERFACE,UPI UNIFIED PAYMENTS INTERFACE,UPI UNIFIED PAYMENTS INTERFACE,31,30,30,"['upi', 'unified', 'payments', 'interface']"
5861,EP,"1_609 
 2_gandhinagar","1609 
 2gandhinagar","1609 
 2gandhinagar",21,19,19,"['1609', '2gandhinagar']"
5862,EP,Super,Super,Super,5,5,5,['super']
5863,EP,D and c,D and c,D and c,7,7,7,"['d', 'and', 'c']"
5864,EP,"1)609 
 2)gandhinagar","1609 
 2gandhinagar","1609 
 2gandhinagar",21,19,19,"['1609', '2gandhinagar']"
5865,EP,"Q1--609 
 
 Q2-- Ghandhinagar","Q1609 
 
 Q2 Ghandhinagar","Q1609 
 
 Q2 Ghandhinagar",29,25,25,"['q1609', 'q2', 'ghandhinagar']"
5866,EP,"1)609 bir.ahmedabad 
 2)gandhinagar","1609 birahmedabad 
 2gandhinagar","1609 birahmedabad 
 2gandhinagar",35,32,32,"['1609', 'birahmedabad', '2gandhinagar']"
5867,EP,1411-ahmedabad sthapna,1411ahmedabad sthapna,1411ahmedabad sthapna,22,21,21,"['1411ahmedabad', 'sthapna']"
5868,EP,Upi ..... unified payment interface,Upi  unified payment interface,Upi  unified payment interface,35,30,30,"['upi', 'unified', 'payment', 'interface']"
5869,EP,"1 D 
 2 C","1 D 
 2 C","1 D 
 2 C",9,9,9,"['1', 'd', '2', 'c']"
5870,EP,Amdavad 1411,Amdavad 1411,Amdavad 1411,12,12,12,"['amdavad', '1411']"
5871,EP,26 February 1411,26 February 1411,26 February 1411,16,16,16,"['26', 'february', '1411']"
5872,EP,Thank you sir,Thank you sir,Thank you sir,13,13,13,"['thank', 'you', 'sir']"
5873,EP,UPI-Unified payment interface,UPIUnified payment interface,UPIUnified payment interface,29,28,28,"['upiunified', 'payment', 'interface']"
5874,EP,609 gadhinagar,609 gadhinagar,609 gadhinagar,14,14,14,"['609', 'gadhinagar']"
5877,EP, 3= c14 , 3 c14 , 3 c14 ,8,7,7,"['', '3', 'c14', '']"
5878,EP, 4= 26 January 1950, 4 26 January 1950, 4 26 January 1950,19,18,18,"['', '4', '26', 'january', '1950']"
5879,EP,1)d 2) C,1d 2 C,1d 2 C,8,6,6,"['1d', '2', 'c']"
5880,EP,(1.d)(2.c),1d2c,1d2c,10,4,4,['1d2c']
5881,EP,Thanks sir,Thanks sir,Thanks sir,10,10,10,"['thanks', 'sir']"
5882,EP,"609 
 Gandhinagar","609 
 Gandhinagar","609 
 Gandhinagar",17,17,17,"['609', 'gandhinagar']"
5883,EP,"1)d-609 
 2)c-Gadhinagar","1d609 
 2cGadhinagar","1d609 
 2cGadhinagar",24,20,20,"['1d609', '2cgadhinagar']"
5884,EP,UPI-Unified Payment Interface,UPIUnified Payment Interface,UPIUnified Payment Interface,29,28,28,"['upiunified', 'payment', 'interface']"
5887,EP,1 D         2: c,1 D         2 c,1 D         2 c,16,15,15,"['1', 'd', '2', 'c']"
5888,EP,1.Ahemdabad 609 2 gandhinagar,1Ahemdabad 609 2 gandhinagar,1Ahemdabad 609 2 gandhinagar,29,28,28,"['1ahemdabad', '609', '2', 'gandhinagar']"
5889,EP,609 gandhinagar,609 gandhinagar,609 gandhinagar,15,15,15,"['609', 'gandhinagar']"
5890,EP,"1(d),2(c)",1d2c,1d2c,9,4,4,['1d2c']
5891,EP,Ahmedabad established.. 26 February 1411,Ahmedabad established 26 February 1411,Ahmedabad established 26 February 1411,40,38,38,"['ahmedabad', 'established', '26', 'february', '1411']"
5894,EP,"1.609 
 2.ahmedabad","1609 
 2ahmedabad","1609 
 2ahmedabad",19,17,17,"['1609', '2ahmedabad']"
5895,EP,Thank you sir,Thank you sir,Thank you sir,13,13,13,"['thank', 'you', 'sir']"
5898,EP, 3) c 14 , 3 c 14 , 3 c 14 ,9,8,8,"['', '3', 'c', '14', '']"
5900,EP,(1)609 ,1609 ,1609 ,7,5,5,"['1609', '']"
5901,EP, (2)Ghadhinagar ma , 2Ghadhinagar ma , 2Ghadhinagar ma ,19,17,17,"['', '2ghadhinagar', 'ma', '']"
5902,EP, -25February to 5 March, 25February to 5 March, 25February to 5 March,23,22,22,"['', '25february', 'to', '5', 'march']"
5904,EP,Fine video sir,Fine video sir,Fine video sir,14,14,14,"['fine', 'video', 'sir']"
5905,EP,1 d.  2. Ç,1 d  2 Ç,1 d  2 ,10,7,7,"['1', 'd', '2', '']"
5907,EP,1..609.  2 Gandhinagar. 3 26/2/1411..,1609  2 Gandhinagar 3 2621411,1609  2 Gandhinagar 3 2621411,37,29,29,"['1609', '2', 'gandhinagar', '3', '2621411']"
5910,EP,"609 
 Gandhi Nagar","609 
 Gandhi Nagar","609 
 Gandhi Nagar",18,18,18,"['609', 'gandhi', 'nagar']"
5912,EP, that's why Ahmedabad celebrated  609th birthday., thats why Ahmedabad celebrated  609th birthday, thats why Ahmedabad celebrated  609th birthday,49,47,47,"['', 'thats', 'why', 'ahmedabad', 'celebrated', '609th', 'birthday']"
5913,EP,"1.d 
 2.c","1d 
 2c","1d 
 2c",9,7,7,"['1d', '2c']"
5914,EP,UPI-unified payment interface,UPIunified payment interface,UPIunified payment interface,29,28,28,"['upiunified', 'payment', 'interface']"
5916,EP,1 D and 2 C,1 D and 2 C,1 D and 2 C,11,11,11,"['1', 'd', 'and', '2', 'c']"
5917,EP,"1). D 
 2). C","1 D 
 2 C","1 D 
 2 C",13,9,9,"['1', 'd', '2', 'c']"
5918,EP,"Q. 1.D 
 Q. 2.c","Q 1D 
 Q 2c","Q 1D 
 Q 2c",15,11,11,"['q', '1d', 'q', '2c']"
5919,EP,Your hardworking style is unique,Your hardworking style is unique,Your hardworking style is unique,32,32,32,"['your', 'hardworking', 'style', 'is', 'unique']"
5920,EP,"1.d 
 2.a","1d 
 2a","1d 
 2a",9,7,7,"['1d', '2a']"
5921,EP,2.c,2c,2c,3,2,2,['2c']
5923,EP,"1.D 
 2.C","1D 
 2C","1D 
 2C",9,7,7,"['1d', '2c']"
5924,EP,Upi :  unified payments interface,Upi   unified payments interface,Upi   unified payments interface,33,32,32,"['upi', 'unified', 'payments', 'interface']"
5925,EP,Ahmadabad birth. 26-2-1411,Ahmadabad birth 2621411,Ahmadabad birth 2621411,26,23,23,"['ahmadabad', 'birth', '2621411']"
5926,EP,Gandhinagar,Gandhinagar,Gandhinagar,11,11,11,['gandhinagar']
5927,EP,"Chapaner1,",Chapaner1,Chapaner1,10,9,9,['chapaner1']
5930,EP,"1.D 
 2.C","1D 
 2C","1D 
 2C",9,7,7,"['1d', '2c']"
5933,EP,Upi. Unifield payment interface.,Upi Unifield payment interface,Upi Unifield payment interface,32,30,30,"['upi', 'unifield', 'payment', 'interface']"
5934,EP,Tnx sir,Tnx sir,Tnx sir,7,7,7,"['tnx', 'sir']"
5935,EP,"609 
 gandhinagar","609 
 gandhinagar","609 
 gandhinagar",17,17,17,"['609', 'gandhinagar']"
5936,EP,"26 February1411 
 Q1-d 
 Q2-c","26 February1411 
 Q1d 
 Q2c","26 February1411 
 Q1d 
 Q2c",29,27,27,"['26', 'february1411', 'q1d', 'q2c']"
6020,EP,Nice,Nice,Nice,4,4,4,['nice']
6021,EP,Nice 👌👌👌👌👌👌👌,Nice 👌👌👌👌👌👌👌,Nice ,12,5,5,"['nice', '']"
6023,EP,Nice,Nice,Nice,4,4,4,['nice']
6024,EP,i  like   this  song,i  like   this  song,i  like   this  song,20,20,20,"['i', 'like', 'this', 'song']"
6027,EP,Nice song,Nice song,Nice song,9,9,9,"['nice', 'song']"
6029,EP,Wooo naic song,Wooo naic song,Wooo naic song,14,14,14,"['wooo', 'naic', 'song']"
6031,EP,Good,Good,Good,4,4,4,['good']
6032,EP,Nice to mi,Nice to mi,Nice to mi,10,10,10,"['nice', 'to', 'mi']"
6033,EP,Geeta ben rabari is great in Voice is a great,Geeta ben rabari is great in Voice is a great,Geeta ben rabari is great in Voice is a great,45,45,45,"['geeta', 'ben', 'rabari', 'is', 'great', 'in', 'voice', 'is', 'a', 'great']"
6034,EP,Very nice,Very nice,Very nice,9,9,9,"['very', 'nice']"
6036,EP,Nice,Nice,Nice,4,4,4,['nice']
6039,EP,Nice,Nice,Nice,4,4,4,['nice']
6041,EP,Nice,Nice,Nice,4,4,4,['nice']
6042,EP,Very nice song😘😘😘😘😘😘😘😘,Very nice song😘😘😘😘😘😘😘😘,Very nice song,22,14,14,"['very', 'nice', 'song']"
6046,EP,I love you song 👌👌❤❤❤❤❤💎💎💎💎💎💎,I love you song 👌👌❤❤❤❤❤💎💎💎💎💎💎,I love you song ,29,16,16,"['i', 'love', 'you', 'song', '']"
6047,EP,Gayatri  Kumawat I love you too,Gayatri  Kumawat I love you too,Gayatri  Kumawat I love you too,31,31,31,"['gayatri', 'kumawat', 'i', 'love', 'you', 'too']"
6048,EP,Nice voice Geeta rabari i like it,Nice voice Geeta rabari i like it,Nice voice Geeta rabari i like it,33,33,33,"['nice', 'voice', 'geeta', 'rabari', 'i', 'like', 'it']"
6049,EP,Nice song,Nice song,Nice song,9,9,9,"['nice', 'song']"
6052,EP,Super,Super,Super,5,5,5,['super']
6053,EP,Hii,Hii,Hii,3,3,3,['hii']
6054,EP,Nice voice Geetaben  #narendrapatelofficial,Nice voice Geetaben  narendrapatelofficial,Nice voice Geetaben  narendrapatelofficial,43,42,42,"['nice', 'voice', 'geetaben', 'narendrapatelofficial']"
6056,EP,30K peoples are not from INDIA.,30K peoples are not from INDIA,30K peoples are not from INDIA,31,30,30,"['30k', 'peoples', 'are', 'not', 'from', 'india']"
6057,EP,Good song,Good song,Good song,9,9,9,"['good', 'song']"
6058,EP,I like you song .gujarati so sweet ..I love you my,I like you song gujarati so sweet I love you my,I like you song gujarati so sweet I love you my,50,47,47,"['i', 'like', 'you', 'song', 'gujarati', 'so', 'sweet', 'i', 'love', 'you', 'my']"
6059,EP,Super,Super,Super,5,5,5,['super']
6061,EP,"Nice, songs, video",Nice songs video,Nice songs video,18,16,16,"['nice', 'songs', 'video']"
6062,EP,Nice song,Nice song,Nice song,9,9,9,"['nice', 'song']"
6064,EP,Ossam 👌👌👌,Ossam 👌👌👌,Ossam ,9,6,6,"['ossam', '']"
6066,EP,nice song,nice song,nice song,9,9,9,"['nice', 'song']"
6067,EP,Nice,Nice,Nice,4,4,4,['nice']
6068,EP,Hii,Hii,Hii,3,3,3,['hii']
6071,EP,Good,Good,Good,4,4,4,['good']
6072,EP,nice song,nice song,nice song,9,9,9,"['nice', 'song']"
6073,EP,Super,Super,Super,5,5,5,['super']
6074,EP,Nice song,Nice song,Nice song,9,9,9,"['nice', 'song']"
6075,EP,I am belong from bihar but I like this song,I am belong from bihar but I like this song,I am belong from bihar but I like this song,43,43,43,"['i', 'am', 'belong', 'from', 'bihar', 'but', 'i', 'like', 'this', 'song']"
